id,event,date,fighter_name,fighter_weight,fighter_height,fighter_reach,fighter_dob,fighter_kd_differential,fighter_str_differential,fighter_td_differential,fighter_sub_differential,fighter_winrate,fighter_winstreak,fighter_totalfights,fighter_totalwins,fighter_record,fighter_titlefights,opponent_name,opponent_weight,opponent_height,opponent_reach,opponent_dob,opponent_kd_differential,opponent_str_differential,opponent_td_differential,opponent_sub_differential,opponent_winrate,opponent_winstreak,opponent_totalfights,opponent_totalwins,opponent_record,opponent_titlefights,result,method,round,time
5044,UFC Fight Night: Figueiredo vs. Benavidez 2,"Jul. 18, 2020",Khadis Ibragimov,205 lbs.,"6' 3""","78""","May 21, 1995",0,-10.5,1.5,-0.5,0.0,0,2,0,8-4-0,0,Roman Dolidze,,,,,,,,,,,,,,,loss,KO/TKO,1,4:15
5045,UFC 253: Adesanya vs. Costa,"Sep. 26, 2020",Khadis Ibragimov,205 lbs.,"6' 3""","78""","May 21, 1995",-0.3333333333333333,-12,1,-0.3333333333333333,0.0,0,3,0,8-4-0,0,Danilo Marques,,,,,,,,,,,,,,,loss,U-DEC,3,5:00
5046,UFC 225: Whittaker vs. Romero 2,"Jun. 09, 2018",Dan Ige,145 lbs.,"5' 7""","71""","Aug 06, 1991",0.5,-2,0.5,1.5,0.5,0,2,1,17-6-0,0,Mike Santiago,145 lbs.,"5' 10""","69""","Jul 28, 1989",0.3333333333333333,7,0,-0.3333333333333333,0.3333333333333333,0,3,1,19-12-0,0,win,KO/TKO,1,0:50
5047,UFC Fight Night: Kattar vs. Ige,"Jul. 15, 2020",Dan Ige,145 lbs.,"5' 7""","71""","Aug 06, 1991",0.25,11.25,0.625,0.25,0.875,6,8,7,17-6-0,0,Calvin Kattar,145 lbs.,"5' 11""","72""","Mar 26, 1988",0.5714285714285714,-12,0,0,0.7142857142857143,1,7,5,23-7-0,0,loss,U-DEC,5,5:00
5048,UFC Fight Night: Edwards vs. Muhammad,"Mar. 13, 2021",Dan Ige,145 lbs.,"5' 7""","71""","Aug 06, 1991",0.2222222222222222,7.666666666666667,0.4444444444444444,0.2222222222222222,0.7777777777777778,0,9,7,17-6-0,0,Gavin Tucker,145 lbs.,"5' 6""","66""","Jun 17, 1986",-0.4,1.6,1.6,1,0.8,3,5,4,13-3-0,0,win,KO/TKO,1,0:22
5049,UFC Fight Night: Jung vs. Ige,"Jun. 19, 2021",Dan Ige,145 lbs.,"5' 7""","71""","Aug 06, 1991",0.3,6.9,0.4,0.2,0.8,1,10,8,17-6-0,0,Chan Sung Jung,145 lbs.,"5' 7""","72""","Mar 17, 1987",0.09090909090909091,1.5454545454545454,-0.2727272727272727,0.36363636363636365,0.5454545454545454,0,11,6,17-8-0,1,loss,U-DEC,5,5:00
5050,UFC Fight Night: Strickland vs. Imavov,"Jan. 14, 2023",Dan Ige,145 lbs.,"5' 7""","71""","Aug 06, 1991",0.15384615384615385,3.1538461538461537,-0.5384615384615384,-0.07692307692307693,0.6153846153846154,0,13,8,17-6-0,0,Damon Jackson,145 lbs.,"5' 11""","71""","Aug 08, 1988",-0.1111111111111111,-1.5555555555555556,0.2222222222222222,0.8888888888888888,0.5555555555555556,4,9,5,22-6-1 (1 NC),0,win,KO/TKO,2,4:13
5051,UFC 289: Nunes vs. Aldana,"Jun. 10, 2023",Dan Ige,145 lbs.,"5' 7""","71""","Aug 06, 1991",0.21428571428571427,2.7857142857142856,-0.42857142857142855,-0.07142857142857142,0.6428571428571429,1,14,9,17-6-0,0,Nate Landwehr,145 lbs.,"5' 9""","72""","Jun 06, 1988",-0.5,8.833333333333334,0.3333333333333333,0.6666666666666666,0.6666666666666666,3,6,4,17-5-0,0,win,U-DEC,3,5:00
5052,UFC 22: Only One Can be Champion,"Sep. 24, 1999",Valeri Ignatov,170 lbs.,"5' 9""",--,--,0,-21,-1,-1,0.0,0,1,0,1-2-0,0,Matt Hughes,,,,,,,,,,,,,,,loss,U-DEC,3,5:00
5053,PRIDE 8,"Nov. 21, 1999",Fabiano Iha,155 lbs.,"5' 8""",--,"Jul 28, 1970",-1,-6,0,2,0.0,0,1,0,9-5-0,0,Frank Trigg,,,,,,,,,,,,,,,loss,KO/TKO,1,5:00
5054,UFC 24: First Defense,"Mar. 10, 2000",Fabiano Iha,155 lbs.,"5' 8""",--,"Jul 28, 1970",-1,-17,0,2,0.0,0,2,0,9-5-0,0,Dave Menne,,,,,,,,,,,,,,,loss,U-DEC,3,5:00
5055,UFC 29: Defense of the Belts,"Dec. 16, 2000",Fabiano Iha,155 lbs.,"5' 8""",--,"Jul 28, 1970",-0.5,-15.75,0.5,1.25,0.25,1,4,1,9-5-0,0,Daiju Takase,170 lbs.,"6' 0""",--,"Apr 20, 1978",0,-12,0,0,0.3333333333333333,0,3,1,12-15-2,0,win,KO/TKO,1,2:24
5056,UFC 30: Battle on the Boardwalk,"Feb. 23, 2001",Fabiano Iha,155 lbs.,"5' 8""",--,"Jul 28, 1970",-0.4,-11,0.6,1,0.4,2,5,2,9-5-0,0,Phil Johns,,,,,,,,,,,,,,,win,SUB,1,1:40
5057,UFC 32: Showdown in the Meadowlands,"Jun. 29, 2001",Fabiano Iha,155 lbs.,"5' 8""",--,"Jul 28, 1970",-0.3333333333333333,-9,0.6666666666666666,1,0.5,3,6,3,9-5-0,0,Caol Uno,155 lbs.,"5' 7""","70""","May 08, 1975",0,0,3,0,0.0,0,1,0,33-19-5,1,loss,KO/TKO,1,1:48
5058,UFC 33: Victory in Vegas,"Sep. 28, 2001",Fabiano Iha,155 lbs.,"5' 8""",--,"Jul 28, 1970",-0.2857142857142857,-8,0.2857142857142857,1,0.42857142857142855,0,7,3,9-5-0,0,Din Thomas,155 lbs.,"5' 9""",--,"Sep 28, 1976",-1,-5,1,0,0.0,0,1,0,26-9-0 (1 NC),0,loss,U-DEC,3,5:00
5059,PRIDE Bushido 12,"Aug. 27, 2006",Seichi Ikemoto,168 lbs.,"5' 11""",--,"Aug 24, 1975",0,-19,0,0,0.0,0,1,0,21-19-5,0,Daisuke Nakamura,154 lbs.,"5' 7""",--,"Jun 10, 1980",0,-6,-4,-2,0.0,0,1,0,28-19-1,0,loss,SUB,1,3:36
5060,DREAM 8: Welterweight Grand Prix 2009 1st Round,"Apr. 05, 2009",Seichi Ikemoto,168 lbs.,"5' 11""",--,"Aug 24, 1975",0,-9,0,-1.5,0.0,0,2,0,21-19-5,0,Marius Zaromskis,,,,,,,,,,,,,,,loss,U-DEC,2,5:00
5061,DREAM 10: Welterweight Grand Prix 2009 Final Round,"Jul. 20, 2009",Seichi Ikemoto,168 lbs.,"5' 11""",--,"Aug 24, 1975",0,-15.333333333333334,0.6666666666666666,-1,0.0,0,3,0,21-19-5,0,Tarec Saffiedine,,,,,,,,,,,,,,,loss,U-DEC,2,5:00
5062,UFC Fight Night: Zabit vs. Kattar,"Nov. 09, 2019",Zelim Imadaev,170 lbs.,"6' 0""","76""","Jan 25, 1995",0,17,-6,-3,0.0,0,1,0,8-3-0,0,Danny Roberts,170 lbs.,"6' 1""","74""","Jul 14, 1987",-0.2222222222222222,2.111111111111111,-1.5555555555555556,-0.7777777777777778,0.5555555555555556,0,9,5,18-8-0,0,loss,KO/TKO,2,4:54
5063,UFC Fight Night: Overeem vs. Sakai,"Sep. 05, 2020",Zelim Imadaev,170 lbs.,"6' 0""","76""","Jan 25, 1995",-0.5,4,-3,-1.5,0.0,0,2,0,8-3-0,0,Michel Pereira,170 lbs.,"6' 1""","73""","Oct 06, 1993",0.6666666666666666,0,1.3333333333333333,-0.3333333333333333,0.3333333333333333,0,3,1,28-11-0 (2 NC),0,loss,SUB,3,4:39
5064,PRIDE The Best Vol.2,"Jul. 20, 2002",Yusuke Imamura,220 lbs.,"5' 8""",--,--,0,0,0,-1,0.0,0,1,0,2-6-0,0,Alistair Overeem,,,,,,,,,,,,,,,loss,KO/TKO,1,0:44
5065,PRIDE Bushido 2,"Feb. 15, 2004",Yusuke Imamura,220 lbs.,"5' 8""",--,--,-0.5,-3.5,0.5,-0.5,0.0,0,2,0,2-6-0,0,Mu Bae Choi,,,,,,,,,,,,,,,loss,SUB,1,4:08
5066,PRIDE Bushido 8,"Jul. 17, 2005",Masakazu Imanari,139 lbs.,"5' 4""",--,"Feb 10, 1976",0,-14,0,0,0.0,0,1,0,36-16-2,0,Joachim Hansen,,,,,,,,,,,,,,,loss,KO/TKO,1,2:34
5067,DREAM 7: Featherweight Grand Prix 2009 1st Round,"Mar. 08, 2009",Masakazu Imanari,139 lbs.,"5' 4""",--,"Feb 10, 1976",-0.5,-8.5,0,1,0.0,0,2,0,36-16-2,0,Atsushi Yamamoto,139 lbs.,"5' 6""",--,"Oct 02, 1980",1,23,2,-1,1.0,1,1,1,19-11-3,0,win,S-DEC,2,5:00
5068,DREAM - Fight for Japan,"May. 29, 2011",Masakazu Imanari,139 lbs.,"5' 4""",--,"Feb 10, 1976",-0.5,-14.25,-1,0.75,0.25,0,4,1,36-16-2,0,Kenji Osawa,135 lbs.,"5' 7""","66""","Nov 04, 1976",-0.16666666666666666,2.5,-2.3333333333333335,0.3333333333333333,0.5,2,6,3,20-11-2,0,win,SUB,2,0:58
5069,DREAM - Japan GP Final,"Jul. 16, 2011",Masakazu Imanari,139 lbs.,"5' 4""",--,"Feb 10, 1976",-0.4,-12.4,-0.8,1,0.4,1,5,2,36-16-2,0,Hideo Tokoro,135 lbs.,"5' 7""",--,"Aug 22, 1977",-0.15384615384615385,-2.8461538461538463,-0.46153846153846156,1.5384615384615385,0.5384615384615384,3,13,7,34-29-2,0,loss,U-DEC,2,5:00
5070,UFC 268: Usman vs. Covington 2,"Nov. 06, 2021",Nassourdine Imavov,185 lbs.,"6' 3""","75""","Mar 01, 1995",0,26.333333333333332,-0.6666666666666666,1.3333333333333333,0.6666666666666666,1,3,2,12-4-0 (1 NC),0,Edmen Shahbazyan,185 lbs.,"6' 2""","75""","Nov 20, 1997",0.5714285714285714,-4.142857142857143,0.14285714285714285,0.2857142857142857,0.7142857142857143,0,7,5,12-4-0,0,win,KO/TKO,2,4:52
5071,UFC Fight Night: Strickland vs. Imavov,"Jan. 14, 2023",Nassourdine Imavov,185 lbs.,"6' 3""","75""","Mar 01, 1995",0,20.8,-0.2,2,0.8,3,5,4,12-4-0 (1 NC),0,Sean Strickland,185 lbs.,"6' 1""","76""","Feb 27, 1991",0.058823529411764705,19.470588235294116,0.5882352941176471,0.23529411764705882,0.7058823529411765,0,17,12,27-5-0,0,loss,U-DEC,5,5:00
5072,UFC Fight Night 4,"Apr. 06, 2006",Brad Imes,265 lbs.,"6' 7""",--,"Mar 13, 1977",-2,-6,2,1,0.0,0,1,0,13-7-0,1,Dan Christison,,,,,,,,,,,,,,,loss,SUB,3,3:37
5073,The Ultimate Fighter: Team Edgar vs. Team Penn Finale,"Jul. 06, 2014",Guto Inocente,205 lbs.,"6' 3""",--,"May 29, 1986",0,37,-2,1,1.0,1,1,1,7-4-0,0,Derrick Lewis,260 lbs.,"6' 3""","79""","Feb 07, 1985",0,17,0,0,1.0,1,1,1,27-11-0 (1 NC),0,loss,KO/TKO,1,3:30
