event_name,event_date,fighter1_name,fighter2_name,winner_name,fighter1_odds,fighter2_odds
ufc-seattle-4095,Mar 28 2026,Chase Hooper,Lance Gibson Jr.,Lance Gibson Jr.,-385,+295
ufc-seattle-4095,Mar 28 2026,Ignacio Bahamondes,Tofiq Musayev,Tofiq Musayev,-335,+255
ufc-seattle-4095,Mar 28 2026,Marcin Tybura,Tyrell Fortune,Tyrell Fortune,+115,-138
ufc-seattle-4095,Mar 28 2026,Navajo Stirling,Bruno Lopes,Navajo Stirling,-770,+525
ufc-seattle-4095,Mar 28 2026,Ricky Simon,Adrian Yanez,draw/no contest,-182,+145
ufc-vegas-115-4107,Apr 4 2026,Abdul Rakhman Yakhyaev,Brendson Ribeiro,Abdul Rakhman Yakhyaev,-1430,+800
ufc-vegas-115-4107,Apr 4 2026,Alessandro Costa,Stewart Nicoll,Alessandro Costa,-435,+330
ufc-vegas-115-4107,Apr 4 2026,Alice Pereira,Hailey Cowan,Alice Pereira,-150,+120
ufc-vegas-115-4107,Apr 4 2026,Azamat Bekoev,Tresean Gore,Tresean Gore,-670,+475
ufc-vegas-115-4107,Apr 4 2026,Dione Barbosa,Melissa Gatto,Dione Barbosa,-112,-110
ufc-vegas-115-4107,Apr 4 2026,Ethyn Ewing,Rafael Estevam,Ethyn Ewing,-132,+107
ufc-vegas-115-4107,Apr 4 2026,Guilherme Pat,Thomas Petersen,Thomas Petersen,-105,-120
ufc-vegas-115-4107,Apr 4 2026,Jose Delano,Robert Ruchala,Jose Delano,-250,+195
ufc-vegas-115-4107,Apr 4 2026,Kai Kamaka III,Dakota Hope,Kai Kamaka III,-159,+130
ufc-vegas-115-4107,Apr 4 2026,Lando Vannata,Darrius Flowers,Darrius Flowers,-240,+185
ufc-vegas-115-4107,Apr 4 2026,Renato Moicano,Chris Duncan,Renato Moicano,+118,-148
ufc-vegas-115-4107,Apr 4 2026,Tommy McMillen,Manolo Zecchini,Tommy McMillen,-850,+590
ufc-vegas-115-4107,Apr 4 2026,Virna Jandiroba,Tabatha Ricci,Virna Jandiroba,-138,+112
ufc-327-4074,Apr 11 2026,Carlos Ulberg,Jiri Prochazka,Carlos Ulberg,-110,-110
ufc-327-4074,Apr 11 2026,Charles Radtke,Francisco Prado,Charles Radtke,-175,+140
ufc-327-4074,Apr 11 2026,Chris Padilla,MarQuel Mederos,draw/no contest,-165,+138
ufc-327-4074,Apr 11 2026,Dominick Reyes,Johnny Walker,Dominick Reyes,-180,+143
ufc-327-4074,Apr 11 2026,Josh Hokit,Curtis Blaydes,Josh Hokit,-114,-108
ufc-327-4074,Apr 11 2026,Kelvin Gastelum,Vicente Luque,Vicente Luque,-278,+215
ufc-327-4074,Apr 11 2026,Mateusz Gamrot,Esteban Ribovics,Mateusz Gamrot,-235,+185
ufc-327-4074,Apr 11 2026,Nate Landwehr,Cub Swanson,Cub Swanson,+108,-134
ufc-327-4074,Apr 11 2026,Patricio Pitbull,Aaron Pico,Aaron Pico,+205,-270
ufc-327-4074,Apr 11 2026,Paulo Costa,Azamat Murzakanov,Paulo Costa,+205,-265
ufc-327-4074,Apr 11 2026,Randy Brown,Kevin Holland,Kevin Holland,+102,-127
ufc-327-4074,Apr 11 2026,Tatiana Suarez,Loopy Godinez,Tatiana Suarez,-175,+140
ufc-winnipeg-4130,Apr 18 2026,JJ Aldrich,Jamey-Lyn Horth,JJ Aldrich,+150,-190
ufc-winnipeg-4130,Apr 18 2026,Jamie Siraj,John Yannis,John Yannis,-260,+205
ufc-winnipeg-4130,Apr 18 2026,John Castaneda,Mark Vologdin,draw/no contest,-165,+132
ufc-winnipeg-4130,Apr 18 2026,Julien Leblanc,Robert Valentin,Robert Valentin,+140,-177
ufc-winnipeg-4130,Apr 18 2026,Melissa Croden,Daria Zhelezniakova,Melissa Croden,-143,+116
ufc-winnipeg-4130,Apr 18 2026,Tanner Boser,Gokhan Saricam,Gokhan Saricam,+123,-156
ufc-winnipeg-4145,Apr 18 2026,Dennis Buzukja,Marcio Barbosa,Marcio Barbosa,+310,-400
ufc-winnipeg-4145,Apr 18 2026,Gauge Young,Thiago Moises,Gauge Young,-162,+130
ufc-winnipeg-4145,Apr 18 2026,Jasmine Jasudavicius,Karine Silva,Jasmine Jasudavicius,-345,+260
ufc-winnipeg-4145,Apr 18 2026,Kyler Phillips,Charles Jourdain,Charles Jourdain,+125,-154
ufc-winnipeg-4145,Apr 18 2026,Mandel Nallo,Jai Herbert,Jai Herbert,-180,+145
ufc-winnipeg-4145,Apr 18 2026,Mike Malott,Gilbert Burns,Mike Malott,-275,+210
ufc-vegas-116-4147,Apr 25 2026,Alexander Hernandez,Rafa Garcia,Rafa Garcia,-120,-100
ufc-vegas-116-4147,Apr 25 2026,Aljamain Sterling,Youssef Zalal,Aljamain Sterling,+110,-138
ufc-vegas-116-4147,Apr 25 2026,Jackson McVey,Sedriques Dumas,Jackson McVey,-188,+152
ufc-vegas-116-4147,Apr 25 2026,Jafel Filho,Cody Durden,Cody Durden,-650,+480
ufc-vegas-116-4147,Apr 25 2026,Marcus Buchecha,Ryan Spann,Ryan Spann,-155,+125
ufc-vegas-116-4147,Apr 25 2026,Montel Jackson,Raoni Barcelos,Raoni Barcelos,-220,+170
ufc-vegas-116-4147,Apr 25 2026,Rodolfo Vieira,Eric McConico,Eric McConico,-390,+300
ufc-perth-4079,May 2 2026,Beneil Dariush,Quillan Salkilld,Quillan Salkilld,+320,-420
ufc-perth-4079,May 2 2026,Colby Thicknesse,Vince Morales,Colby Thicknesse,-134,+108
ufc-perth-4079,May 2 2026,Gerald Meerschaert,Jacob Malkoun,Jacob Malkoun,+900,-1667
ufc-perth-4079,May 2 2026,Jack Della Maddalena,Carlos Prates,Carlos Prates,-110,-112
ufc-perth-4079,May 2 2026,Jonathan Micallef,Themba Gorimbo,Jonathan Micallef,-235,+180
ufc-perth-4079,May 2 2026,Louie Sutherland,Tai Tuivasa,Louie Sutherland,+175,-225
ufc-perth-4079,May 2 2026,Robert Bryczek,Cam Rowston,Cam Rowston,+175,-220
ufc-perth-4079,May 2 2026,Shamil Gaziev,Brando Pericic,Brando Pericic,-112,-112
ufc-perth-4079,May 2 2026,Tim Elliott,Steve Erceg,Steve Erceg,+150,-188
ufc-328-4165,May 9 2026,Alexander Volkov,Waldo Cortes Acosta,Alexander Volkov,-141,+114
ufc-328-4165,May 9 2026,Clayton Carpenter,Jose Ochoa,Jose Ochoa,+150,-182
ufc-328-4165,May 9 2026,Djorden Santos,Baisangur Susurkaev,Baisangur Susurkaev,+525,-800
ufc-328-4165,May 9 2026,Grant Dawson,Mateusz Rebecki,Grant Dawson,-146,+120
ufc-328-4165,May 9 2026,Jared Gordon,Jim Miller,Jim Miller,-278,+215
