Fighter,dob,totalfights,elo,losestreak,winstreak,titlewins,height,reach,southpaw,oppelo,wins,avg age,KD,KD differential,Sig. str.,Sig. str. differential,Total str.,Total str. differential,Td,Td differential,Sub. att,Sub. att differential,Rev.,Rev. differential,Ctrl,Ctrl differential,Head,Head differential,Body,Body differential,Leg,Leg differential,Distance,Distance differential,Clinch,Clinch differential,Ground,Ground differential,Sig. str.%,Sig. str.% differential,Sig. str.% defense,Total str.%,Total str.% differential,Total str.% defense,Td%,Td% differential,Td% defense,Head%,Head% differential,Head% defense,Body%,Body% differential,Body% defense,Leg%,Leg% differential,Leg% defense,Distance%,Distance% differential,Distance% defense,Clinch%,Clinch% differential,Clinch% defense,Ground%,Ground% differential,Ground% defense,last_fight
Augusto Mendes,1983,3,986.9421139336971,1,0,0,66,65,0,3108.154036924213,1,101,0.6,4.0,31.75813953488372,-469.0,67.89147286821705,-674.0,1.0666666666666667,-2.0,0.0,0.0,0.6,9.0,2.5166666666666666,-26.45,19.56279069767442,-43.0,5.800000000000001,-376.0,6.395348837209303,-50.0,24.72558139534884,-245.0,5.832558139534884,-57.0,1.2,-167.0,4.797791054913218,-1.619687143072793,7.582521802013989,7.091222105774393,-0.793555017858913,6.115222876366694,1.7777777777777777,-1.2222222222222223,11.0,3.554384116244246,-0.40300857056020556,10.042607313195548,8.727272727272727,-1.2999999999999996,3.972727272727273,11.545454545454545,2.054383116883117,4.508928571428571,4.1975209559479225,-1.331214676235986,8.471264367816092,12.526315789473685,2.137426900584795,3.6111111111111107,6.0,-4.125,3.875,2017-04-15 00:00:00
David Loiseau,1979,9,988.9401415182679,4,0,0,72,76,0,9247.324662310244,4,241,7.272558139534883,-6.0,315.0143902929675,-10862.0,415.09886356864433,-30612.0,4.961985815602837,-904.0,1.8,-57.0,5.405405405405405,14.0,31.921383341003104,-1733.0,218.3114541209456,-5638.0,58.64761702308575,-4851.0,38.055319148936164,-373.0,113.7523055413913,-2144.0,98.51342050098226,-2202.0,102.74866425059399,-6516.0,101.2948717948718,-65.68057527472007,118.02455293040813,119.46924498760617,-72.49560241993954,93.03515259245427,85.5,-115.13888888888889,84.36111111111111,80.86648176140014,-50.61480478830745,153.5187134502924,213.33333333333334,-6.4346656611362505,65.23200100553042,45.96153846153846,-145.1293706293706,93.9090909090909,72.4174075924076,-3.108590763241928,209.47400164435047,172.22843822843825,-44.12700584439715,68.64455592716463,78.55485829959514,-123.44747270273587,82.997668997669,2010-06-12 00:00:00
Roldan Sangcha'an,1990,2,957.9458957961542,2,0,0,64,64,0,1943.133759878363,0,49,0.0,-4.0,15.544016227180528,25.0,18.2447599729547,-31.0,1.0402974983096687,1.0,0.0,-14.0,0.06666666666666667,-4.0,1.1542235744872662,-14.566666666666665,8.302231237322516,-9.0,4.161189993238675,11.0,3.0805949966193373,23.0,8.041784989858012,37.0,5.5549695740365115,18.0,1.947261663286004,-30.0,2.4444444444444446,0.20074074074074066,2.7562962962962962,2.568948891031823,-0.2510365476285341,2.180014561339643,3.1666666666666665,-1.1,0.7333333333333334,1.7678571428571428,-0.17236024844720504,3.0597826086956523,3.8666666666666667,0.5809523809523812,1.7142857142857144,4.894736842105263,0.22807017543859653,0.33333333333333337,1.9825976230899829,0.4846219145879588,3.502024291497976,3.35,-0.050000000000000044,1.6,2.2857142857142856,-0.9142857142857146,1.7999999999999998,2015-05-16 00:00:00
Val Woodburn,1993,2,962.1324214490246,2,0,0,68,74,0,2018.1213663073968,0,61,0.26666666666666666,3.0,9.291228070175439,-193.0,11.157894736842106,-429.0,0.5333333333333333,-4.0,0.0,0.0,0.26666666666666666,4.0,0.5155555555555555,-28.166666666666668,8.224561403508773,-169.0,0.5333333333333333,-20.0,0.5333333333333333,-4.0,7.157894736842105,-76.0,1.3333333333333333,8.0,0.8,-125.0,1.7304189435336976,-1.492103578988825,1.7774774774774775,1.9365079365079363,-1.6571090847686594,1.4063829787234041,4.0,1.6,2.6,1.6040404040404042,-1.595959595959596,1.8,2.0,-0.5454545454545454,2.4545454545454546,4.0,1.0,2.0,1.5265700483091789,-1.1708658491267185,2.302564102564103,2.0,-2.0,1.0,2.4,-1.7627906976744185,0.8372093023255816,2024-02-17 00:00:00
Rory Markham,1982,3,982.9723372782221,2,0,0,72,71,0,3072.0632562229302,1,81,0.6185567010309279,-12.0,20.36846074771121,-303.0,20.36846074771121,-483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010309278350515464,-11.266666666666667,13.28283817841681,-249.0,3.8520896351626646,-8.0,3.2335329341317367,-46.0,13.28283817841681,-137.0,7.085622569294401,0.0,0.0,-166.0,2.6428571428571423,-4.686309523809523,6.670833333333333,2.6428571428571423,-5.37202380952381,5.9851190476190474,0.0,0.0,14.0,2.045112781954887,-4.406459545089138,7.548427672955976,5.5,-3.5,5.0,9.0,-3.6666666666666665,1.3333333333333335,1.8546365914786966,-3.7665755297334247,8.378787878787879,7.0,-2.5000000000000004,4.5,0.0,-11.043478260869566,2.9565217391304346,2010-03-27 00:00:00
Alexis Dufresne,1990,1,980.0,1,0,0,69,69,0,1000,0,24,0.0,0.0,0.8,-3.0,4.333333333333333,-58.0,0.2,2.0,0.0,0.0,0.06666666666666667,0.0,0.7255555555555555,8.316666666666666,0.3333333333333333,-7.0,0.3333333333333333,4.0,0.13333333333333333,0.0,0.3333333333333333,-3.0,0.0,-4.0,0.4666666666666667,4.0,0.42857142857142855,-0.012605042016806733,0.5588235294117647,0.7558139534883721,-0.06968940221632591,0.17449664429530198,1.0,0.5,0.5,0.23809523809523808,-0.17569786535303777,0.5862068965517242,1.0,0.6666666666666667,0.6666666666666667,1.0,0.0,0.0,0.45454545454545453,0.0735930735930736,0.6190476190476191,0.0,-0.5,0.5,0.4117647058823529,-0.18823529411764706,0.4,2014-07-06 00:00:00
Darren Stewart,1990,12,981.2156539114169,3,0,0,72,74,0,12100.665313527363,5,345,5.79121663789856,41.0,2409.830099484481,-3589.0,3295.119105125943,-14276.0,141.4550348202522,203.0,21.990950226244344,46.0,0.0,-185.0,104.71479060507463,-1548.6999999999998,1444.771333185386,-7005.0,410.4458921270067,-423.0,554.612874172088,3839.0,1628.6553274137068,-2379.0,571.7144936104958,-1017.0,209.46027846027846,-193.0,316.97143623622753,-31.733058184737498,301.29550557903497,358.8942372022291,-44.6796287015315,246.42613409623937,324.2,199.30238095238096,525.1023809523809,229.2921099955401,-98.64600019539179,322.06188980906813,536.5003968253968,131.5710768699899,245.07068004459308,510.08728870858687,63.14681251811071,203.0595238095238,267.5443116593838,-15.329468465458458,367.12621987515774,475.22044942837783,69.58766101795783,244.36721158958,144.1359307359307,-249.64740259740262,256.2166666666667,2021-08-28 00:00:00
Doug Evans,1980,2,963.1149326096219,2,0,0,69,69,0,2037.838858989136,0,54,0.0,0.0,8.219607843137254,-30.0,18.101960784313725,-164.0,0.7372549019607844,-20.0,0.26666666666666666,4.0,0.26666666666666666,3.0,0.5683660130718955,-39.24999999999999,5.145098039215687,-17.0,2.3372549019607844,2.0,0.7372549019607844,-15.0,4.674509803921569,36.0,3.3098039215686272,-11.0,0.23529411764705882,-55.0,1.7254901960784312,-0.5035106880948668,2.7709991158267018,2.6443298969072164,-0.6140921852488365,1.741577917843947,4.8,3.1529411764705886,3.3529411764705883,1.2582001682085786,-0.4138428425441094,3.327956989247312,4.8,0.03076923076923077,0.23076923076923073,4.8,-0.19999999999999996,0.0,1.3122171945701357,0.4500525322204595,4.137835337650324,3.119047619047619,-0.9345238095238094,0.9464285714285716,0.4,-2.260455486542443,2.339544513457557,2007-12-29 00:00:00
Dhiego Lima,1989,11,975.620730976131,2,0,0,74,75,0,11322.404642251484,4,312,34.68245619308106,-146.0,1570.2519372634906,-6637.0,1712.6649596152884,-8312.0,12.4,-180.0,1.0666666666666667,-34.0,0.0,-25.0,34.29341582615586,-520.0333333333333,829.0615883787922,-8365.0,302.7856919865093,-886.0,438.4046568981892,2614.0,1481.0453455536453,-4309.0,47.15372484881526,-1628.0,42.052866861030125,-700.0,198.84521673901915,-42.33536903596072,264.8194142250201,210.20564711346688,-36.5841750563074,259.2101778302257,30.0,-13.282051282051281,462.71794871794873,139.1617977718704,-60.833796596369226,306.0044056317604,348.8524720893142,149.64784038325934,306.79536829394516,373.6309523809524,49.323015873015876,181.69206349206348,190.57734923082572,-36.271021859637315,279.15162890953695,214.4,-51.53181818181818,240.0681818181818,90.22222222222223,-41.0811939268461,374.6965838509317,2021-06-19 00:00:00
Joshua Burkman,1980,18,928.0889390755079,5,0,0,70,72,0,18381.3647027971,6,558,4.333333333333333,-701.0,5511.803307898347,-13973.0,5998.137395160279,-45788.0,177.44993301515888,1573.0,11.019945498637465,-1233.0,1.6666666666666667,-121.0,265.8371368201887,644.3166666666664,2013.8979901380037,-19351.0,1049.9661636722687,-3182.0,2447.939154088075,8560.0,4278.1628756573655,-3340.0,979.2940321109643,-5877.0,254.3464001300179,-4756.0,1093.3795087995095,28.296699643811415,1043.9171908443018,1124.5912721554373,-75.20892787576533,909.1997999687973,552.2172161172161,244.72316849816852,1801.5059523809523,535.134116397428,-294.1038334861868,1279.7620501163856,981.620391888813,-16.386178011874584,1110.9934300993125,1677.5325409265067,308.4502286333246,739.9176877068181,997.7860115536913,110.49824767688915,1221.7122361231977,1131.7654703647163,-151.1641150931813,826.0704145421024,352.73333333333335,-616.911111111111,1139.3555555555556,2018-02-18 00:00:00
Teruto Ishihara,1991,8,965.6236357954832,3,0,0,67,69,1,8084.597055198518,3,209,22.49220036034515,-23.0,653.8621264019147,-2179.0,731.0476348828608,-2317.0,5.733333333333333,-236.0,0.0,-96.0,0.0,0.0,19.321176124929572,-216.04999999999995,351.5409473837716,-1638.0,86.54527397021045,-896.0,215.77590504793267,355.0,463.06494822426356,-1607.0,141.58387846129432,-682.0,49.21329971635676,110.0,80.85560515820316,-27.3306112144483,95.81378362734853,86.68723433502402,-28.471937239988307,88.84082842498768,17.333333333333332,-82.95238095238095,103.71428571428572,57.64633732280791,-31.02458353335205,115.32907914384003,90.20333333333333,-57.49095848595849,56.30570818070818,148.24751131221717,80.71410117396834,136.46658986175115,70.432492571679,-23.973747976033437,109.59375945228756,154.22142857142856,-6.5896825396825465,43.18888888888888,44.373873873873876,-17.245243773184953,142.38088235294117,2019-02-09 00:00:00
Chad Mendes,1985,14,1078.583301181037,1,0,0,66,66,0,14929.091569835611,9,402,233.35079066784348,140.0,4432.493785177638,-4779.0,4816.4106409604565,-11948.0,161.03219321638275,1772.0,8.933333333333334,111.0,0.0,0.0,181.381412060821,1489.2166666666667,3306.4784723245134,-2165.0,282.5138854183251,-3908.0,843.5014274347988,1294.0,2133.0899609995095,-9888.0,320.12614673159294,682.0,1979.2776774465356,4427.0,567.5135400979228,210.23215012850721,657.7186100305844,581.7068867172978,188.5646238092496,621.8577370919518,304.86785714285713,304.86785714285713,1015.0,495.69866104575726,236.7645384665081,756.0658774207508,456.05378151260504,-155.32506560518945,403.62115288220554,801.2020512820513,262.2606010656011,476.0585497835498,489.7598447392297,151.5903473795684,676.8305026403388,385.29523809523806,152.04523809523812,781.75,439.2588966588967,-153.25246697746698,422.4886363636364,2018-12-29 00:00:00
Joachim Christensen,1978,4,963.481671975972,2,0,0,75,76,0,4025.5130877599895,1,155,0.43395043473117645,-11.0,55.65144690163586,-119.0,92.82696000271825,229.0,0.0,-9.0,0.0,-10.0,0.0,-1.0,2.1198888034541903,-1.7999999999999994,49.20053307895886,-47.0,5.3771810492695336,-23.0,1.0737327734074644,-49.0,46.33265586833605,-82.0,6.0975927130774235,35.0,3.221198320222393,-72.0,10.46287492925863,-9.245702068792053,10.291423001949317,11.669676063935498,-9.111545655521518,9.218778280542985,0.0,-9.0,21.0,9.99905168326221,-6.445004260793736,13.555944055944057,4.416666666666667,-15.101851851851851,10.481481481481481,2.6,-26.4,0.9999999999999998,9.930474095796676,-6.226538496474274,13.842987407729051,3.4682539682539684,-0.18888888888888888,26.34285714285714,2.6666666666666665,-22.761904761904763,4.571428571428571,2017-06-25 00:00:00
John Polakowski,1981,1,980.0,1,0,0,70,70,0,1000,0,27,0.0,-1.0,0.136986301369863,-14.0,0.547945205479452,-40.0,0.0,-1.0,0.136986301369863,-2.0,0.0,0.0,0.04794520547945205,-3.7499999999999996,0.136986301369863,-7.0,0.0,-7.0,0.0,0.0,0.136986301369863,-8.0,0.0,0.0,0.0,-6.0,0.043478260869565216,-0.5120772946859904,0.4444444444444444,0.14285714285714285,-0.602905569007264,0.2542372881355932,0.0,-0.25,0.75,0.045454545454545456,-0.45454545454545453,0.5,0.0,-0.7,0.30000000000000004,0.0,0.0,1.0,0.043478260869565216,-0.4565217391304348,0.5,0.0,0.0,1.0,0.0,-0.6666666666666666,0.33333333333333337,2008-12-13 00:00:00
Kris Moutinho,1992,4,927.8465819003484,4,0,0,67,68,1,4030.189293836476,0,126,0.0,-10.0,76.10200748020293,-559.0,83.80816459272947,-742.0,0.0,-112.0,0.0,-32.0,0.0,0.0,0.5614203894616266,-106.51666666666667,41.983660611600776,-586.0,13.277020548411487,-78.0,20.84132632019067,105.0,76.03327895786617,-455.0,0.06872852233676975,-56.0,0.0,-48.0,10.097626739027437,-8.90754213066355,10.994831130309013,10.864434250764527,-8.97352150417236,10.162044245063111,0.0,-11.2,18.8,6.817820606503471,-10.767376455199825,12.414802938296702,16.333333333333332,-3.4419913419913417,10.224675324675324,26.746031746031747,14.912698412698411,18.166666666666664,10.171421248749736,-7.980136084995167,11.848442666255098,1.0,-12.666666666666666,16.333333333333332,0.0,-16.0,14.0,2026-02-28 00:00:00
Che Mills,1982,3,1022.3337100924164,0,1,0,73,76,0,3064.2022460295757,2,89,3.0,2.0,48.96191646191646,-100.0,86.33292383292383,-107.0,7.297297297297297,10.0,0.0,0.0,0.0,0.0,7.921805896805896,-3.466666666666665,36.48280098280098,-127.0,7.297297297297297,10.0,5.181818181818182,17.0,14.83046683046683,9.0,11.388206388206388,19.0,22.743243243243242,-128.0,7.316870629370629,2.692232948211209,9.37536231884058,8.658026315789474,2.066184823947982,7.4081585081585075,9.0,5.0,10.0,6.022536287242168,1.495263559969442,9.472727272727273,9.0,5.0,10.0,4.2,3.866666666666667,13.666666666666668,6.1992481203007515,3.480200501253133,11.280952380952382,9.666666666666666,5.166666666666666,9.5,6.053571428571429,3.1202380952380953,11.066666666666666,2012-09-29 00:00:00
Alex Andrade,1974,1,980.0,1,0,0,71,71,0,1000,0,26,0.1749271137026239,1.0,2.0991253644314867,6.0,5.247813411078717,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26822157434402333,1.3,1.3994169096209912,4.0,0.5247813411078717,2.0,0.1749271137026239,0.0,1.0495626822157433,4.0,1.0495626822157433,2.0,0.0,0.0,0.4444444444444444,-0.15555555555555556,0.4,0.6666666666666666,-0.13333333333333341,0.19999999999999996,0.0,0.0,1.0,0.34782608695652173,-0.15217391304347827,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,-0.16666666666666669,0.5,0.6666666666666666,0.0,0.33333333333333337,0.0,0.0,1.0,2000-06-09 00:00:00
Nick Penner,1980,2,960.406473230191,2,0,0,76,76,1,1986.2900254464441,0,64,0.8727272727272728,0.0,7.112435390696261,-68.0,21.878747339616908,-58.0,0.0,-6.0,0.0,0.0,0.20066889632107024,1.0,1.6043539069626027,0.9666666666666668,6.039039221647918,-32.0,1.0733961690483431,-31.0,0.0,-5.0,4.9656430525995745,-3.0,1.0733961690483431,-29.0,1.0733961690483431,-36.0,1.7828282828282829,-1.5875420875420876,1.6296296296296295,2.8326403326403327,-0.5995765732607841,1.5677830940988833,0.0,-4.5,0.5,1.6022408963585435,-1.193213649096002,2.2045454545454546,5.0,1.4,1.4,0.0,-5.0,0.0,1.824561403508772,-0.5794790005316319,2.595959595959596,2.333333333333333,-1.8888888888888888,0.777777777777778,1.8333333333333333,-1.6601731601731604,1.5064935064935066,2012-12-14 00:00:00
Brad Gumm,0,1,980.0,1,0,0,71,71,0,1000,0,2000,0.0,0.0,1.2,-10.0,4.3,-12.0,0.0,-5.0,0.1,1.0,0.1,0.0,0.05,-6.3,0.9,-2.0,0.2,-2.0,0.1,-6.0,1.1,1.0,0.1,-2.0,0.0,-9.0,0.34285714285714286,-0.20714285714285718,0.44999999999999996,0.6323529411764706,-0.11089030206677264,0.2567567567567568,0.0,-0.8333333333333334,0.16666666666666663,0.3,-0.14,0.56,1.0,0.33333333333333337,0.33333333333333337,0.3333333333333333,-0.4444444444444445,0.2222222222222222,0.3333333333333333,-0.08333333333333337,0.5833333333333333,1.0,0.0,0.0,0.0,-0.6923076923076923,0.3076923076923077,2000-03-10 00:00:00
Mike Guymon,1974,4,962.7748854521917,2,0,0,72,74,0,4011.160928906143,1,145,0.0,0.0,21.83412318759966,172.0,85.07081989097786,425.0,0.8,-19.0,0.5333333333333333,-11.0,0.26666666666666666,0.0,4.076964068886495,-40.583333333333336,11.916104868913857,102.0,3.8741573033707866,46.0,6.043861015315015,24.0,7.826632550895539,20.0,3.466666666666667,47.0,10.540823970037454,105.0,19.320675105485233,7.882231169558459,18.561556064073226,20.001548786783687,2.272330945801139,12.270782159017452,4.0,-22.333333333333332,3.666666666666667,2.884004884004884,-7.893041899620847,19.22295321637427,4.75,2.75,28.0,21.0,16.5,25.5,17.44137931034483,14.697300362976407,27.255921052631578,4.0,-1.0,25.0,5.0,-10.666666666666666,14.333333333333334,2011-01-22 00:00:00
Frank Caracci,0,1,980.0,1,0,0,0,0,0,1000,0,1999,0.0,0.0,0.0,-15.0,0.0,-35.0,0.0,-2.0,0.14563106796116507,1.0,0.0,0.0,0,0,0.0,-13.0,0.0,-2.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-14.0,0.0,-0.5,0.5,0.0,-0.6730769230769231,0.32692307692307687,0.0,-1.0,0.0,0.0,-0.4642857142857143,0.5357142857142857,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,-0.25,0.75,0.0,0.0,1.0,0.0,-0.5384615384615384,0.46153846153846156,1999-01-08 00:00:00
Paul Sass,1988,5,1021.7616180852247,2,0,0,72,73,0,5141.950495465071,3,118,0.0,0.0,39.75438596491228,-836.0,111.73684210526318,-1021.0,4.2105263157894735,-84.0,22.649122807017548,127.0,0.0,0.0,12.470760233918128,-289.18333333333334,27.789473684210524,-809.0,10.298245614035087,23.0,1.6666666666666667,-50.0,14.491228070175438,31.0,0.0,0.0,25.263157894736842,-867.0,17.19782608695652,-14.11204762142465,23.690126291618828,27.82827814216392,-8.610824421938645,18.560897435897438,16.0,-0.6666666666666643,38.333333333333336,13.583333333333332,-14.923686594202898,26.49298007246377,42.0,7.0,20.0,12.5,-33.5,9.0,7.5978260869565215,-16.81860248447205,30.58357142857143,0.0,0.0,55.0,9.6,-21.483333333333334,23.916666666666664,2013-02-16 00:00:00
Kristof Midoux,1974,1,980.0,1,0,0,73,73,0,1000,0,32,0.0,0.0,0.3409090909090909,-23.0,0.3409090909090909,-83.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,-4.733333333333333,0.3409090909090909,-23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3409090909090909,2.0,0.0,-25.0,0.2,-0.28076923076923077,0.5192307692307692,0.18181818181818182,-0.5509404388714734,0.26724137931034486,0.0,-1.0,0.0,0.2,-0.28076923076923077,0.5192307692307692,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,-0.5102040816326531,0.4897959183673469,2006-08-17 00:00:00
Jonathan Wilson,1987,4,959.2248334358824,3,0,0,74,75,1,3983.475652679744,1,116,1.6355716878402904,-11.0,69.6810647307925,-1211.0,73.05892316999396,-1649.0,0.4355716878402904,-12.0,0.0,-48.0,0.0,-4.0,1.4863924178261745,-61.18333333333333,50.08529945553539,-842.0,11.395765275257109,-254.0,8.200000000000001,-115.0,58.56963097398668,-464.0,6.098003629764065,-425.0,5.013430127041742,-322.0,11.216521279407878,-3.6306289564986365,15.152849764093485,11.41764705882353,-4.791917945393881,13.79043499578259,4.0,-1.333333333333333,24.666666666666668,8.704496288441145,-4.521147007595776,16.77435670396308,23.133333333333333,3.000000000000001,9.866666666666667,22.714285714285715,-4.507936507936508,2.7777777777777786,11.035863260520795,-0.6270399652856566,18.337096774193547,3.2941176470588234,-18.434564523483814,8.271317829457363,4.428571428571429,-13.114285714285714,12.457142857142857,2017-10-21 00:00:00
Mike de la Torre,1986,6,973.8420967121274,2,0,0,71,71,0,6127.763161761006,2,176,1.3407821229050279,-5.0,158.31617516866623,-1846.0,357.6224878869947,-1521.0,0.06666666666666667,-79.0,0.0,-50.0,0.0,0.0,6.9165409937825,-170.51666666666665,111.62539304576121,-1541.0,44.490782122905024,-314.0,2.2,9.0,119.6267896938059,-228.0,21.496461824953446,-487.0,17.192923649906888,-1131.0,20.50449003865596,-34.75541613703969,35.74009382430435,44.26081309994353,-14.761794555193108,31.977392344863357,0.5,-48.99267399267399,41.50732600732601,17.720358149766085,-34.32387621064475,38.95576563958917,23.486928104575163,-15.526405228758168,51.986666666666665,17.0,12.2,86.2,18.053901974692923,-15.106962979520144,57.83913504578693,13.414900888585098,-24.54851218956482,53.03658692185008,20.2,-6.608510638297872,64.19148936170212,2017-04-08 00:00:00
